기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,48,1,SDOT001,V02Q1940426,1,17,17,20.9,90,,,,,0,0,42,0.04,0.03,1.05,0.1,0.14,1.11,,11,15,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940429,1,9,9,20.3,88,,,,,0,0,53,0.07,0.02,1.09,0.11,0.11,1.14,,10,17,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940425,1,9,9,21.4,85,,,,,295,0,41,0.01,0.01,1.02,0.05,0.12,1.08,,13,16,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940427,1,6,6,20.9,91,,,,,37,0,44,0.03,0.09,1.03,0.08,0.16,1.11,,4,9,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940424,1,5,5,20.4,91,,,,,4,0,45,0.03,0.02,1.05,0.09,0.15,1.11,,6,8,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940423,1,8,8,21.2,86,,,,,6,0,58,0.02,0.03,1.05,0.08,0.11,1.12,,9,12,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940422,1,11,11,20.5,89,,,,,0,0,45,0.02,0.11,1.01,0.07,0.15,1.09,,10,11,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940421,1,2,2,21.3,85,,,,,0,0,47,0.01,0.14,1,0.05,0.19,1.1,,4,5,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940420,1,8,8,21.7,86,,,,,0,0,50,0.01,0.05,1.01,0.05,0.12,1.11,,10,12,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940419,1,10,10,20.4,90,,,,,0,16,36,0.01,0.08,1.02,0.05,0.14,1.09,,7,12,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940418,1,7,7,20.4,90,,,,,0,0,48,0.04,0.07,1.04,0.12,0.14,1.11,,7,8,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940417,1,3,3,21.3,86,,,,,75,0,38,0.04,0.04,1.02,0.09,0.14,1.11,,5,5,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940416,1,3,3,21,87,,,,,0,0,47,0.01,0.02,1.06,0.05,0.13,1.13,,4,5,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940415,1,6,6,21.4,84,,,,,5,0,41,0.01,0.05,1.06,0.05,0.13,1.13,,7,6,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940411,1,4,4,20.6,88,,,,,0,0,48,0.04,0.14,1.07,0.09,0.19,1.13,,5,7,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940394,1,9,9,20.9,88,,,,,0,0,48,0.03,0.04,1.02,0.08,0.11,1.1,,11,13,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940395,1,10,10,20.9,88,,,,,4,0,46,0.01,0.01,1.01,0.05,0.11,1.1,19.5,10,9,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940396,1,7,7,20.6,89,,,,,18,0,45,0.01,0.09,0.99,0.05,0.14,1.08,,8,10,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940400,1,5,5,20.7,91,,,,,9,2.8,55,0.02,0.05,0.98,0.08,0.11,1.08,,4,9,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940398,1,2,2,20.8,91,,,,,12,0,54,0.01,0.08,0.99,0.05,0.13,1.11,,4,4,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940399,1,5,5,21.4,87,,,,,0,0,46,0.03,0.06,0.99,0.09,0.12,1.1,,7,8,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940397,1,23,23,19.5,96,,,,,0,0,48,0.04,0.04,1.01,0.1,0.11,1.11,,15,16,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940402,1,3,3,20.9,90,,,,,0,0,51,0.03,0.02,1.01,0.08,0.14,1.11,,4,6,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940401,1,12,12,20.9,88,,,,,3,0,48,0.01,0.04,1,0.06,0.12,1.11,,15,19,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940403,1,7,7,21.1,88,,,,,0,0,50,0.01,0.04,1.04,0.06,0.1,1.11,,7,9,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940404,1,8,8,21,85,,,,,2,0,45,0.03,0.05,1.01,0.09,0.11,1.1,,10,14,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940405,1,4,4,21.4,85,,,,,4,16,51,0.01,0.02,1.02,0.06,0.15,1.09,,5,5,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940406,1,4,4,20.4,88,,,,,0,0,41,0.02,0.04,1,0.08,0.1,1.1,,4,6,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940408,1,8,8,20.8,90,,,,,0,0,42,0.03,0.07,1.05,0.09,0.14,1.13,,6,9,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940409,1,6,6,20.5,89,,,,,27,0,44,0.04,0.02,1.02,0.09,0.1,1.1,,10,10,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940407,1,9,9,21.1,89,,,,,0,0,45,0.02,0.03,1.05,0.06,0.13,1.11,,9,8,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940412,1,8,8,19.9,91,,,,,0,0,40,0.05,0.12,1.06,0.09,0.18,1.12,,4,6,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940413,1,8,8,20.9,89,,,,,6,0,43,0.02,0.08,0.94,0.06,0.14,1.03,19.5,9,11,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940410,1,4,4,21.5,82,,,,,0,0,44,0.03,0.05,1.01,0.08,0.13,1.08,,7,6,2.02E+11,07:31.0
서울시,48,1,SDOT001,V02Q1940384,1,5,5,20.6,92,,,,,5,0,52,0.04,0.03,1,0.09,0.11,1.1,,8,9,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940392,1,4,4,21.2,88,,,,,136,0,44,0.02,0.06,1.02,0.06,0.11,1.1,,5,5,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940393,1,8,8,21.5,90,,,,,1,0,41,0.03,0.09,1.02,0.08,0.15,1.08,,8,12,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940391,1,5,5,20.7,90,,,,,0,0,40,0.01,0.03,1.01,0.05,0.09,1.09,,6,8,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940388,1,13,13,21.7,85,,,,,1,0,44,0.04,0.04,0.96,0.1,0.11,1.04,,9,16,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940385,1,12,12,20.8,87,,,,,0,0,43,0.03,0.12,1.04,0.08,0.18,1.11,,9,8,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940390,1,10,11,20.8,86,,,,,5,0,47,0.03,0.02,1.07,0.1,0.13,1.16,,9,18,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940389,1,6,6,21,87,,,,,2,0,50,0.04,0.12,1.07,0.09,0.16,1.15,,10,8,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940386,1,12,12,20.8,88,,,,,7,0,37,0.01,0.02,1.05,0.06,0.13,1.12,,10,10,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940387,1,6,6,20.7,89,,,,,1,0,59,0.02,0.04,1.07,0.06,0.12,1.13,,7,10,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940382,1,7,7,20.5,90,,,,,0,0,44,0.01,0.13,1,0.06,0.19,1.13,,10,13,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940383,1,4,4,21.2,87,,,,,0,0,39,0.01,0.05,1.03,0.06,0.14,1.09,,6,7,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940380,1,5,5,20.9,87,,,,,2,0,48,0.11,0.02,1.05,0.17,0.11,1.13,,7,7,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940381,1,12,12,20.9,88,,,,,2,0,43,0.03,0.05,0.99,0.08,0.1,1.09,,8,11,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940379,1,10,10,20.6,89,,,,,0,0,44,0.03,0.05,1,0.08,0.11,1.1,,8,10,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940377,1,12,12,19.9,89,,,,,41,0,44,0.02,0.02,1.01,0.08,0.12,1.1,,7,8,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940376,1,3,3,21.4,85,,,,,0,0,44,0.02,0.12,1.03,0.07,0.17,1.1,,2,7,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940378,1,10,10,20.8,86,,,,,2,0,44,0.03,0.02,1.05,0.11,0.15,1.14,,9,15,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940374,1,4,4,20.6,88,,,,,0,0,56,0.01,0.06,1.02,0.06,0.13,1.11,,6,7,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940375,1,6,6,21.4,87,,,,,18,0,51,0.03,0.03,1.05,0.09,0.12,1.11,,10,12,2.02E+11,07:30.0
서울시,48,1,SDOT001,V02Q1940371,1,10,10,20.8,88,,,,,1,0,40,0.01,0.02,1.03,0.05,0.08,1.1,,9,13,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940370,1,3,3,20.8,85,,,,,0,0,36,0.01,0.13,1.03,0.06,0.2,1.11,,3,4,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940363,1,9,9,20.5,89,,,,,0,0,39,0.04,0.02,1.03,0.1,0.08,1.09,,7,5,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940372,1,6,6,20.4,90,,,,,1,0,44,0.03,0.02,1.03,0.08,0.14,1.1,,5,12,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940368,1,17,17,20.1,90,,,,,7,0,58,0.06,0.07,1.03,0.11,0.13,1.1,,10,21,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940369,1,9,10,21.6,86,,,,,0,0,45,0.01,0.05,1.03,0.06,0.1,1.11,,11,14,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940367,1,8,8,20.8,88,,,,,87,0,55,0.03,0.06,1.01,0.08,0.12,1.12,19.4,7,9,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940364,1,7,7,20.6,90,,,,,1,0,52,0.03,0.05,0.99,0.08,0.1,1.08,19.3,8,9,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940362,1,9,9,21.2,85,,,,,0,0,60,0.01,0.09,0.98,0.05,0.14,1.08,,6,8,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940361,1,10,10,20.9,89,,,,,0,0,51,0.03,0.05,0.99,0.08,0.13,1.09,,9,14,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940360,1,4,4,20.6,89,,,,,5,0,45,0.02,0.02,1.03,0.07,0.11,1.11,,3,8,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940359,1,2,2,20.9,88,,,,,0,0,48,0.05,0.11,1.01,0.11,0.17,1.11,,4,3,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940357,1,5,8,20.8,88,,,,,1,0,51,0.01,0.01,1.05,0.05,0.11,1.11,,7,11,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940358,1,5,5,21,85,,,,,20,0,55,0.05,0.05,1.01,0.11,0.11,1.09,,4,7,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940356,1,3,3,20.5,90,,,,,0,0,45,0.02,0.05,1.03,0.07,0.11,1.11,,6,6,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940355,1,6,6,20.8,89,,,,,0,0,47,0.05,0.12,1.05,0.09,0.17,1.13,,6,8,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940354,1,5,5,21.7,82,,,,,0,0,41,0.02,0.06,1.03,0.07,0.12,1.1,,7,7,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940352,1,6,6,20.7,87,,,,,2,0,48,0.02,0.03,1.02,0.06,0.12,1.1,,8,11,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940353,1,5,5,19.8,94,,,,,0,0,51,0.01,0.12,1.07,0.06,0.18,1.13,,5,8,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940373,1,10,10,20.7,86,,,,,0,0,60,0.01,0.02,1,0.06,0.12,1.09,,8,9,2.02E+11,07:29.0
서울시,48,1,SDOT001,V02Q1940335,1,4,4,21,88,,,,,1,0,45,0.01,0.05,1.07,0.06,0.1,1.13,,4,6,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940333,1,8,8,21,83,,,,,0,0,45,0.02,0.09,1.03,0.08,0.15,1.1,,6,6,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940332,1,8,8,21.3,84,,,,,7,0,44,0.03,0.02,1.04,0.08,0.14,1.12,,5,6,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940334,1,5,5,21.7,84,,,,,0,0,41,0.04,0.05,1.01,0.09,0.11,1.09,,7,10,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940336,1,10,10,20.5,88,,,,,1,0,40,0.08,0.02,1.06,0.13,0.11,1.15,,7,8,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940337,1,17,17,20.5,87,,,,,11,0,48,0.03,0.07,1.01,0.09,0.13,1.09,,9,9,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940338,1,5,5,20.2,89,,,,,1,0,38,0.02,0.12,1.01,0.07,0.18,1.09,,9,7,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940344,1,5,5,20.7,87,,,,,0,0,45,0.02,0.09,1.08,0.06,0.14,1.14,,4,7,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940340,1,15,15,20.9,88,,,,,0,0,50,0.02,0.02,1.04,0.06,0.12,1.11,,13,15,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940339,1,6,6,21.6,82,,,,,9,0,55,0.02,0.02,1.02,0.09,0.14,1.11,,12,12,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940342,1,12,12,21.5,85,,,,,6,0,40,0.01,0.11,0.96,0.06,0.17,1.05,,13,15,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940341,1,12,12,21.3,85,,,,,1,0,44,0.02,0.08,1.06,0.06,0.14,1.14,,8,9,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940343,1,8,8,21.2,87,,,,,0,0,52,0.03,0.02,1.04,0.08,0.15,1.11,,7,6,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940347,1,12,12,21,90,,,,,6,0,44,0.01,0.05,1.01,0.05,0.11,1.08,,8,8,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940346,1,6,6,20.4,90,,,,,2,0,53,0.01,0.03,1.04,0.05,0.11,1.11,,8,8,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940348,1,6,6,20.9,90,,,,,9,0,42,0.02,0.06,1.03,0.06,0.12,1.11,,7,9,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940350,1,7,7,21.3,90,,,,,0,0,56,0.02,0.04,0.99,0.06,0.11,1.08,,5,7,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940351,1,9,9,21,88,,,,,4,0,45,0.02,0.03,1.03,0.07,0.13,1.1,,9,14,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940349,1,3,3,21,85,,,,,0,0,46,0.04,0.04,1,0.09,0.11,1.1,,3,6,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940345,1,7,7,21.1,84,,,,,0,0,56,0.03,0.13,1.05,0.08,0.17,1.13,,8,11,2.02E+11,07:28.0
서울시,48,1,SDOT001,V02Q1940319,1,4,4,21.1,87,,,,,1,0,50,0.02,0.16,1.03,0.07,0.21,1.11,,7,6,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940331,1,10,10,20.9,85,,,,,9,0,39,0.04,0.09,1.05,0.1,0.14,1.1,,13,19,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940327,1,6,6,21.3,87,,,,,0,0,48,0.05,0.03,1.03,0.11,0.12,1.1,,7,10,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940328,1,6,6,21.6,86,,,,,0,0,48,0.02,0.09,1.05,0.08,0.15,1.12,,5,7,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940330,1,8,8,20.8,84,,,,,0,0,41,0.02,0.11,1.04,0.09,0.16,1.11,,7,16,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940324,1,9,9,20.6,86,,,,,1299,0,43,0.02,0.12,1.02,0.08,0.18,1.13,,11,14,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940329,1,6,6,20,92,,,,,45,0,50,0.01,0.08,1.02,0.05,0.15,1.12,,10,9,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940326,1,6,6,21.4,83,,,,,0,0,46,0.02,0.1,1.07,0.07,0.16,1.14,,5,8,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940325,1,9,9,19.6,93,,,,,2,0,45,0.06,0.13,1.02,0.13,0.19,1.11,,8,15,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940321,1,4,4,21.3,85,,,,,0,0,46,0.04,0.02,1,0.1,0.11,1.12,,4,7,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940322,1,9,9,21.2,87,,,,,8,0,46,0.03,0.02,1.01,0.08,0.11,1.09,,8,11,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940323,1,5,5,20.6,90,,,,,3,0,44,0.04,0.09,1,0.09,0.14,1.12,,9,8,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940317,1,13,13,20.7,87,,,,,3,0,45,0.02,0.11,1.05,0.08,0.17,1.14,,8,9,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940320,1,5,5,21.9,84,,,,,0,0,45,0.04,0.02,1.08,0.09,0.12,1.15,,8,10,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940318,1,9,9,20.9,88,,,,,1,0,41,0.01,0.04,1.08,0.05,0.12,1.15,,11,14,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940315,1,6,6,21.1,86,,,,,0,0,54,0.03,0.16,1.08,0.09,0.2,1.17,,6,8,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940316,1,4,4,21.2,88,,,,,79,0,49,0.01,0.08,0.97,0.06,0.14,1.07,,7,8,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940314,1,6,6,21.1,87,,,,,2,0,49,0.02,0.02,1.09,0.07,0.15,1.16,,7,12,2.02E+11,07:27.0
서울시,48,1,SDOT001,V02Q1940306,1,4,4,21.1,87,,,,,13,0,43,0.04,0.05,1.05,0.09,0.13,1.13,,3,8,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940313,1,6,6,21.4,86,,,,,9,0,44,0.04,0.04,1.01,0.09,0.12,1.11,,6,9,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940312,1,6,6,21,88,,,,,0,0,44,0.02,0.02,1.05,0.06,0.15,1.11,19.5,7,8,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940311,1,8,8,20.6,88,,,,,0,0,45,0.01,0.04,1.02,0.05,0.11,1.1,,7,11,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940303,1,10,10,20.4,90,,,,,7,0,48,0.01,0.05,1,0.06,0.11,1.1,,7,8,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940308,1,3,3,21,90,,,,,0,0,42,0.03,0.03,1.06,0.09,0.13,1.15,,6,6,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940307,1,8,8,20.9,87,,,,,0,0,43,0.02,0.02,0.96,0.07,0.08,1.03,,5,10,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940305,1,2,2,21.2,86,,,,,3,0,45,0.03,0.08,1.03,0.08,0.15,1.1,,4,3,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940310,1,6,6,20.7,88,,,,,7,0,44,0.02,0.02,1.03,0.08,0.12,1.1,,8,11,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940304,1,6,6,20.5,88,,,,,4,0,47,0.03,0.06,0.98,0.08,0.13,1.09,,8,9,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940309,1,2,2,21.3,87,,,,,1,0,42,0.03,0.03,1.02,0.08,0.1,1.11,,5,5,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940298,1,2,2,19.8,90,,,,,0,0,44,0.07,0.04,0.99,0.12,0.11,1.09,,4,5,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940302,1,15,15,20.9,87,,,,,3,0,57,0.02,0.02,1.03,0.08,0.12,1.09,,15,18,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940301,1,8,8,20.9,87,,,,,0,0,44,0.03,0.03,1.04,0.09,0.12,1.11,,13,14,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940300,1,9,9,21.7,84,,,,,13,0,40,0.01,0.05,1.03,0.06,0.1,1.1,,11,15,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940297,1,5,5,20.5,91,,,,,8,16,41,0.02,0.05,1.05,0.07,0.12,1.13,,8,11,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940299,1,6,6,20.4,90,,,,,2,0,44,0.03,0.12,1,0.09,0.18,1.12,,8,11,2.02E+11,07:26.0
서울시,48,1,SDOT001,V02Q1940289,1,6,6,20.6,89,,,,,0,0,46,0.05,0.02,1.05,0.11,0.1,1.11,,8,9,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940296,1,7,7,21,88,,,,,0,0,45,0.01,0.03,1.05,0.06,0.11,1.11,,10,12,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940290,1,13,13,20.7,86,,,,,18,0,49,0.01,0.05,1.08,0.05,0.14,1.14,,10,12,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940295,1,4,4,20.4,89,,,,,0,0,52,0.01,0.08,1.04,0.06,0.14,1.09,,9,6,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940294,1,8,8,21,88,,,,,10,0,42,0.07,0.07,1.04,0.1,0.14,1.12,,9,13,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940293,1,4,4,21.8,84,,,,,0,0,44,0.02,0.09,0.98,0.07,0.15,1.06,,6,6,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940292,1,5,5,20.9,89,,,,,3,0,52,0.02,0.05,1.02,0.07,0.11,1.12,,8,10,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940286,1,8,8,20.1,91,,,,,0,0,40,0.02,0.1,0.99,0.08,0.15,1.09,,8,10,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940285,1,9,9,21.1,87,,,,,0,0,47,0.02,0.12,1.05,0.08,0.18,1.12,,9,11,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940291,1,6,6,20.5,89,,,,,0,0,40,0.12,0.16,1.01,0.17,0.2,1.08,,7,11,2.02E+11,07:25.0
서울시,48,1,SDOT001,V02Q1940282,1,12,13,21.1,89,,,,,9,0,49,0.01,0.04,1.02,0.08,0.12,1.09,,6,11,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940271,1,5,5,20.8,90,,,,,0,0,49,0.1,0.03,1.07,0.15,0.09,1.13,,8,10,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940288,1,7,7,21,88,,,,,2,0,38,0.03,0.09,1.03,0.08,0.14,1.1,,10,10,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940287,1,8,8,20.5,90,,,,,0,0,42,0.07,0.02,1.02,0.12,0.13,1.11,,9,9,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940284,1,11,11,21,85,,,,,0,0,46,0.02,0.08,1.06,0.06,0.14,1.14,,9,9,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940283,1,13,13,20.6,89,,,,,8,0,51,0.02,0.11,1.05,0.09,0.17,1.13,,11,13,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940277,1,8,8,20.8,88,,,,,1,0,41,0.04,0.03,1.04,0.09,0.13,1.1,,5,8,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940281,1,8,8,21,85,,,,,3,0,58,0.06,0.12,1.03,0.12,0.18,1.11,,8,11,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940280,1,7,7,21.5,85,,,,,1,0,40,0.01,0.02,1.01,0.06,0.12,1.09,,6,7,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940278,1,7,7,21.1,87,,,,,0,0,43,0.01,0.1,1.03,0.06,0.15,1.1,,11,10,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940276,1,8,8,20.4,90,,,,,0,0,44,0.02,0.07,0.99,0.07,0.14,1.09,,8,9,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940275,1,4,4,21.7,82,,,,,0,0,46,0.03,0.13,1.01,0.09,0.18,1.1,,5,8,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940274,1,8,8,20.9,94,,,,,0,16,52,0.06,0.04,1.02,0.1,0.11,1.11,,5,10,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940273,1,5,5,20.6,89,,,,,1,0,43,0.01,0.14,1.05,0.06,0.19,1.12,,6,8,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940272,1,12,12,20.6,88,,,,,0,0,47,0.02,0.02,1.05,0.08,0.14,1.11,,14,16,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940270,1,5,5,22,83,,,,,3,0,56,0.01,0.1,1,0.06,0.16,1.1,20.2,8,8,2.02E+11,07:24.0
서울시,48,1,SDOT001,V02Q1940264,1,7,7,20.6,88,,,,,13,0,50,0.01,0.06,1.03,0.06,0.13,1.1,,10,11,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940269,1,7,7,20.8,88,,,,,4,0,52,0.01,0.04,1.03,0.06,0.12,1.1,,10,13,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940267,1,6,6,20.4,91,,,,,0,0,50,0.01,0.05,0.95,0.05,0.1,1.03,,9,11,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940266,1,4,4,21.3,86,,,,,4,0,52,0.01,0.04,1.06,0.05,0.13,1.13,,7,7,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940268,1,4,4,20.5,92,,,,,0,0,47,0.02,0.02,0.99,0.07,0.13,1.09,,4,6,2.02E+11,07:23.0
